Unnamed: 0,create_age(months),expiry_age(months),update_age(days),URL,Label,url_l,url_dot_qty,url_hyphen_qty,url_underline_qty,url_slash_qty,url_question_qty,url_equals_qty,url_at_qty,url_and_qty,url_exclamation_qty,url_tilde_qty,url_comma_qty,url_plus_qty,url_asterisk_qty,url_hashtag_qty,url_percent_qty,domain_length,domain_dot_qty,domain_hyphen_qty,path_length_qty,path_dot_qty,path_hyphen_qty,param_length,domain_in_ip,domain_has_client_server,domain_vowel_qty,tld_length
2006,-1,-1,-1,http://www.visionfeast.com.br/images/_notes/db/box/...,,54,6,0,1,7,0,0,0,0,0,0,0,0,0,0,0,22,3,0,25,3,0,0,0,0,6,6
3078,123,9,98,http://www.oldfootballshirts.com/en/teams/m/manchester-united/old-manchester-united-football-shirts-t12.html...,,111,6,6,0,7,0,0,0,0,0,0,0,0,0,0,0,25,2,0,79,4,6,0,0,0,6,3
2607,-1,0,-1,http://www.mclink.it/assoc/isp/fineng.html...,,45,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,2,0,25,4,0,0,0,0,2,2
5939,-1,-1,-1,http://budowlaneprzeglady.pl/aol/index.htm...,,45,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,1,0,17,4,0,0,0,0,6,2
4857,149,7,4550,http://sjsmedia.com/wp-content/themes/389dhasjnbmashag3h3jk3/cofirmuk....,,73,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,12,1,0,54,4,1,0,0,0,4,3
1242,41,31,471,http://tornillosyrefacciones.com/modules/mod_custom/emailupdate2016/ma...,,73,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,25,1,0,41,3,0,0,0,0,9,3
988,224,4,19,http://www.linenhall.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,4,3
2110,12,0,351,http://time4s.pl/hala/USAA_new/...,,34,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,9,1,0,18,3,0,0,0,0,2,2
2219,208,51,325,http://www.betsyann.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,3,3
1001,71,1,302,http://caringlylowcarb.com/aol.html...,,38,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,1,0,12,4,0,0,0,0,5,3
1847,71,1,316,http://vondog.info/system/logs/newp/index.php?rand...,,53,5,0,0,6,1,0,0,0,0,0,0,0,0,0,0,11,1,0,27,1,0,0,0,0,4,4
22,2,-1,75,http://agricole-service.fr/particuliers/security/g2e36g_information/up...,,73,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,19,1,1,47,3,0,0,0,0,7,2
3542,217,11,59,http://www.resumeservice.net/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,7,3
5883,45,3,-1,http://www.darwinmuseum.ru/...,,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,3,0,0,0,0,6,2
4146,170,82,478,http://www.readingcoffee.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,7,3
1608,-1,-1,-1,http://www.servico24horas.com.br/wp-includes/css/aos/...,,56,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,25,3,0,24,3,1,0,0,0,6,6
4281,-1,-1,-1,http://www.toriabeauty.ro/minn/...,,34,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,2,0,9,3,0,0,0,0,7,2
4370,201,75,473,http://www.robotcafe.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,5,3
1426,3,9,98,http://joseraullopezdaza.com/wp-admin/yahoo/ya.html...,,54,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,21,1,0,26,4,1,0,0,0,9,3
6362,213,3,674,http://the-stewardship.org/research/...,,39,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,19,1,1,13,3,0,0,0,0,5,3
5945,-1,-1,-1,http://www.yumero.tk/arc/lendin/SMILING/c226abb36c83d18cb7425c810b46bb...,,73,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,2,0,53,3,0,0,0,0,3,2
34,166,2,700,http://www.physicspost.com/...,,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,3,0,0,0,0,3,3
793,196,8,580,http://www.wonderfulflora.com/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,6,3
5372,196,68,373,http://sdhawan.com/...,,22,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,4,3,0,0,0,0,3,3
3052,1,11,23,http://www.chocolateriewanders.com/...,,38,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,2,0,4,3,0,0,0,0,9,3
5857,60,0,753,http://www.plainfieldriverdays.com/js/ajax/bobbu/5bbb91180dc0937f999da...,,73,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,2,0,39,3,0,0,0,0,8,3
3239,120,96,404,http://texstarpt.com/capitalone360/1828f3018f587120ac5361a9c61e67e5...,,70,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,1,0,50,3,0,0,0,0,3,3
2163,152,4,262,http://www.resume-perfection.com/...,,36,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,25,2,1,4,3,0,0,0,0,8,3
985,226,14,8,http://hiroba.dqx.jp.imxsl.usa.cc/...,,37,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,5,0,4,3,0,0,0,0,6,2
6506,-1,-1,-1,http://error-update.at.ua/incorrect-confirm.html...,,51,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,1,26,4,1,0,0,0,8,2
1627,13,11,68,http://pratyakshahrs.com/old/putt/logo...,,41,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,1,0,17,3,0,0,0,0,4,3
6101,-1,-1,-1,http://hospitaldeolhosdejau.com.br/wp-content/plugins/Zone1/Zone1/logi...,,73,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,27,2,0,39,3,1,0,0,0,10,6
2755,217,11,47,http://www.maharashtradirectory.com/...,,39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,2,0,4,3,0,0,0,0,8,3
2310,65,7,11,http://abudhabiadventure.com/.usaa.com.updates/login/index.php...,,65,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,1,0,37,7,0,0,0,0,9,3
4708,262,1,269,http://yougogirlproducts.tripod.com/...,,39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,2,0,4,3,0,0,0,0,9,3
6910,210,6,236,http://www.neilbrown.newcastlefans.com/manutd/manutd.html...,,60,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,3,0,22,4,0,0,0,0,8,3
5179,196,8,548,http://www.geuz.org/getdp/...,,29,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2,0,10,3,0,0,0,0,3,3
2293,-1,-1,-1,http://ganiinc.co.za/abdominsubommc/drop/...,,44,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,2,0,24,3,0,0,0,0,5,5
3479,-1,-1,-1,http://resolutionservicehelp.gq/...,,35,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,1,0,4,3,0,0,0,0,9,2
4374,192,11,46,http://educationeagle.blogspot.com/...,,38,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,2,0,4,3,0,0,0,0,11,3
4385,201,3,283,http://www.emergingfromconflict.org/...,,39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,2,0,4,3,0,0,0,0,7,3
15,257,7,118,http://www.ametsoc.org/pubs/books/index.html...,,47,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,2,0,25,4,0,0,0,0,4,3
1754,-1,-1,-1,http://team-bloking.at.ua/open-blocking.html...,,47,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,1,22,4,1,0,0,0,7,2
3007,55,5,740,http://www.stachadwokat.pl/Appgoogle...,,39,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,13,3,0,0,0,0,4,2
6054,-1,-1,-1,http://signin.ebay.de.ws.ebayisapi.dll.signin.usingssl.slbubpkikvixh8w...,,73,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,-1,-1,0,0,0,17,0
1035,3,9,3,http://www.fasonery.net/machine17/...,,37,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,2,0,14,3,0,0,0,0,4,3
3964,-1,-1,-1,http://bigbproductions.com.au/xz/e/Paype...,,43,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,2,0,14,3,0,0,0,0,8,6
3953,-1,-1,-1,http://www.cardsolutions.eu/administrator/dropbox...,,52,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,2,0,25,3,0,0,0,0,7,2
3539,169,83,489,http://www.specialtyjava.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,6,3
4974,252,12,9,http://www.globerecords.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,5,3
5544,-1,-1,-1,http://id-compte-messagerie-bouygues.cliente10eece8e43c47eec9b43d45a4c...,,73,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,66,4,3,0,-1,-1,0,0,1,22,0
5473,236,4,270,http://www.puroast.com/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,4,3
6049,323,13,479,http://scitation.aip.org/content/aip/magazine/physicstoday...,,61,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,2,0,37,3,0,0,0,0,7,3
4497,222,17,374,http://www.lookfantastic.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,6,3
3332,2,10,66,http://www.nops2sign.com/wp-wellsfargo/login.php...,,51,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,17,2,0,27,4,1,0,0,0,3,3
8,210,18,570,http://www.numbertheory.org/ntw/...,,35,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,2,0,8,3,0,0,0,0,5,3
4741,223,65,232,http://www.insecure.org/sploits_linux.html...,,45,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,22,4,0,0,0,0,5,3
2539,-1,-1,-1,http://www.gn-50uma.de/alula/essays/Moree/Moree.en.shtml...,,59,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,15,2,1,37,5,0,0,0,0,3,2
547,28,8,129,http://www.gscs.pl/libraries/magway/...,,39,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,2,0,21,3,0,0,0,0,0,2
4904,46,2,-1,http://telefunk.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%20cib...,,73,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,1,0,55,3,0,0,0,0,4,2
4408,250,2,332,http://www.montgomeryinn.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,5,3
469,-1,-1,-1,http://xip7informatica.com.br/wp-includes/ibrowellsup/index.html...,,67,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,22,2,0,38,4,1,0,0,0,7,6
2526,129,3,286,http://domowe.com/libraries/legacy/form/field/GmailDoc/...,,58,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,1,0,41,3,0,0,0,0,4,3
4998,-1,-1,-1,http://ns1.unlimited.com.ng/~hecsms/templates/system/images/U%23.@S%23...,,73,7,0,0,7,0,0,1,0,0,1,0,0,0,0,2,20,3,0,46,4,0,0,0,0,5,6
506,205,4,249,http://www.reckittbenckiser.com/...,,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,3,0,0,0,0,6,3
4243,173,19,503,http://www.bakedjustforyou.com/...,,34,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,7,3
6720,237,3,275,http://allstates-flag.com/.sa/MemberSecuredPage/UserIDFull/ConfirmDeta...,,73,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,18,1,1,48,4,0,0,0,0,5,3
6326,13,11,73,http://babyjalaibee.com/wp-content/plugins/cresta-social-share-counter...,,73,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,16,1,0,50,3,4,0,0,0,7,3
3950,259,77,353,http://groups.yahoo.com/group/lib-info-society/...,,50,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,16,2,0,27,3,2,0,0,0,6,3
4388,5,6,167,http://o-slice.com/ziuyecx/mail.htm?cmd=lob=rbglogon&amp;amp...,,63,5,1,0,4,1,2,0,1,0,0,0,0,0,0,0,11,1,1,17,1,0,1,0,0,4,3
6803,60,12,363,http://chihuahuainvita.com/AF/wp-includes/js/Alibaba.html...,,60,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,19,1,0,34,4,1,0,0,0,9,3
1009,15,9,76,http://www.hamzadates.com/new/sess/0841daccd5fc33e87c2c291eb38ee88e/...,,71,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,2,0,46,3,0,0,0,0,5,3
922,246,6,970,http://mathworld.wolfram.com/topics/History.html...,,51,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,2,0,23,4,0,0,0,0,5,3
3005,-1,-1,-1,http://deutschstunde.com.au/usaa.com-inet-ent-logoff-Logoff-detour-sta...,,73,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,46,4,6,0,0,0,7,6
2452,-1,-1,-1,http://loginnowhere858askfm.co.vu/FDtUFS5JgDJHGD3dFd/gmail/...,,62,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,2,0,29,3,0,0,0,0,8,2
5293,3,9,62,http://www.financeexceldocs.com/12kGyr/verification.php...,,58,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,2,0,27,4,0,0,0,0,7,3
1708,241,11,1313,http://www.fye.com/...,,22,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,2,0,4,3,0,0,0,0,2,3
366,59,1,352,http://elektro-amper.pl/images/css/195b72f03488d0854e3fa44b32532d6c/...,,71,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,16,1,1,48,3,0,0,0,0,5,2
3492,-1,-1,-1,http://www.carameladafestasinfantis.com.br/eTLf4X6txC/dzc...,,60,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,35,3,0,18,3,0,0,0,0,11,6
383,-1,4,-1,http://dtc.nic.in/...,,21,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,4,3,0,0,0,0,2,6
5229,199,5,221,http://www.stonemountaincoffee.com/...,,38,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,2,0,4,3,0,0,0,0,10,3
2742,197,7,164,http://recruitonnet.com/...,,27,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,1,0,4,3,0,0,0,0,6,3
4609,29,31,882,http://knotjustweeds.com/wp-content/3e7b9b4eb90b1dc2b31268428876ad9f/9...,,73,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,17,1,0,49,3,1,0,0,0,5,3
1924,44,4,650,http://www.railheadsmokehouse.com/...,,37,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,2,0,4,3,0,0,0,0,10,3
3149,151,5,227,http://mail.aa-gmc.org/HMRC/profile.html?ssl=yes...,,51,6,1,0,4,1,1,0,0,0,0,0,0,0,0,0,15,2,1,18,1,0,1,0,0,5,3
692,-1,-1,-1,http://www.mirenart.cl/bigtymerss/nD/...,,40,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,2,0,18,3,0,0,0,0,3,2
3800,226,14,8,http://hiroba.dqx.jp.iuxel.usa.cc/account/app/svc/login.html...,,63,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,5,0,30,4,0,0,0,0,8,2
4345,-1,-1,-1,http://liinwww.ira.uka.de/bibliography/Misc/HBP/...,,51,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,3,0,26,3,0,0,0,0,7,2
115,53,7,-1,http://forest-camp.ru/wp-admin/network/uxc/Auto/newpage/index.php?;ema...,,73,5,2,0,8,1,0,0,0,0,0,0,0,0,0,0,14,1,1,44,1,1,0,0,0,4,2
446,37,11,972,http://handasapc.com/htd9.html...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,1,0,13,4,0,0,0,0,4,3
2485,218,10,76,http://appleid.apple.com-subscriptions.manager508158125.kevinfoley.com...,,73,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,66,8,1,0,-1,-1,0,0,0,18,3
6941,202,14,60,http://www.willnaylor.com/wnlib.html...,,39,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,14,4,0,0,0,0,4,3
5223,-1,-1,-1,http://www.football.co.uk/liverpool/news...,,43,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,3,0,18,3,0,0,0,0,5,5
5636,-1,-1,-1,http://www.centurypark.rw/jug/...,,33,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,2,0,8,3,0,0,0,0,3,2
4128,227,97,685,http://www.neuron.co.uk/...,,27,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,3,0,4,3,0,0,0,0,5,5
3233,175,5,5324,http://www.monstersteel.com/...,,31,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,4,3,0,0,0,0,5,3
4130,74,10,72,http://www.laester.tv/wp-admin/Investor/...,,43,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,14,2,0,22,3,1,0,0,0,3,2
6000,170,22,74,http://www.servicentresystems.co.uk/...,,39,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,3,0,4,3,0,0,0,0,7,5
6528,2,10,55,http://en.freshboiyoung.com/indexx.html...,,42,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,15,4,0,0,0,0,7,3
6159,7,5,199,http://www.au699.com/fiinancialparent...,,40,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,20,3,0,0,0,0,3,3
4701,3,9,22,https://verfication.info/...,,28,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,1,0,4,3,0,0,0,0,7,4
1447,134,11,33,http://www.piercebroscoffee.com/...,,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,3,0,0,0,0,8,3
1038,-1,-1,-1,http://s2ie.unsyiah.ac.id/ourtime/ourtime.htm...,,48,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,3,0,23,4,0,0,0,0,7,5
2550,139,5,-1,http://toot-kak-toot.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%...,,73,4,2,0,3,0,0,0,0,0,0,0,0,0,0,4,16,1,2,58,3,0,0,0,0,6,2
5020,256,68,8,http://feeds.pbs.org/pbs/nbr-programs...,,40,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,13,2,0,20,3,1,0,0,0,3,3
4196,133,11,30,http://www.careerxls.com/...,,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,0,4,3,0,0,0,0,4,3
4770,26,10,-1,http://timer.utego.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%20...,,73,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,14,2,0,52,3,0,0,0,0,6,2
3082,226,14,8,http://hiroba.dqx.jp.ioucl.usa.cc/...,,37,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,5,0,4,3,0,0,0,0,8,2
1943,206,10,66,http://www.mikebest.net/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,4,3
3408,97,4,254,http://themarketingremedy.com/wp-includes/images/wlw/suftd/USAALOGIN/Q...,,73,4,1,0,8,0,0,0,0,0,0,0,0,0,0,0,22,1,0,44,3,1,0,0,0,7,3
1208,-1,9,-1,http://lnx.hasninrf.it/PayaSSsl.CEanada.tNZnZZlR3ZdyZZ-5RkZZDRTZZBy-Cb...,,73,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,51,5,2,0,0,0,3,2
2133,197,7,338,http://www.zeelearn.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,5,3
3260,62,10,179,http://denisejhughes.com/auto/ALL/others/ii.php?fid=4...,,56,5,0,0,6,1,1,0,0,0,0,0,0,0,0,0,17,1,0,23,1,0,1,0,0,6,3
2768,177,3,61,http://www.librarysupport.net/librarylovers/...,,47,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,2,0,18,3,0,0,0,0,5,3
1637,-1,4,-1,http://cabsec.nic.in/...,,24,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,4,3,0,0,0,0,4,6
3798,-1,-1,-1,http://ds534634.at.ua/incorrect_email.html...,,45,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,14,2,0,24,4,0,0,0,0,3,2
3903,-1,-1,-1,http://valgasjoinville.com.br/newdrop/dpbx...,,45,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,2,0,16,3,0,0,0,0,7,6
6578,49,119,21,http://www.edmentum.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,4,3
759,221,7,1606,http://www.stonetapert.com/...,,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,3,0,0,0,0,5,3
6171,12,0,4,http://fungist.net/MusicJukebox/pagesecure/nD/...,,49,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31,3,0,0,0,0,3,3
504,-1,-1,-1,http://www.pousadavieiras.com.br/sqqq/boa/...,,45,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,3,0,13,3,0,0,0,0,9,6
5526,-1,-1,-1,http://golftechnologies.com.au/cnk/...,,38,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,2,0,8,3,0,0,0,0,9,6
1974,50,-2,101,http://mcs-ni.webbitez.com/gpdf...,,34,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,1,8,3,0,0,0,0,5,3
6807,-1,-1,-1,http://www.perfectcup.com.au/...,,32,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,3,0,4,3,0,0,0,0,6,6
6663,-1,-1,-1,http://languagelog.ldc.upenn.edu/nll/...,,40,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,3,0,8,3,0,0,0,0,9,3
69,240,108,269,http://www.cariboucoffee.com/...,,32,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,2,0,4,3,0,0,0,0,8,3
605,12,0,293,http://angrycandy.org/~linespalerts/log/U%23.%40S%23.%24B%40a%23n%24k/...,,73,6,0,0,6,0,0,0,0,0,1,0,0,0,0,7,14,1,0,52,5,0,0,0,0,3,3
5574,193,11,49,http://www.philaathenaeum.org/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,8,3
2867,160,8,266,http://fulfordindia.com/...,,27,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,1,0,4,3,0,0,0,0,6,3
4013,120,24,18,http://www.fanbase-links.co.uk/manchester_city_football_links.html...,,69,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,23,3,1,39,4,0,0,0,0,6,5
2903,36,12,8,http://www.leighgphotography.com/SERVICE/edani82ldbuizbt4gbugw2i3ls22p...,,73,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,2,0,41,3,0,0,0,0,6,3
852,257,43,629,http://www.waterloorecords.com/...,,34,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,7,3
4018,238,62,369,http://www.airribs.com/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,4,3
4773,231,9,187,http://www.autocrat.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,5,3
5401,-1,-1,-1,http://www.busestec.proyectosjk.cl/sig/storage/2016/April/Verified/044...,,73,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,3,0,39,3,0,0,0,0,6,2
6869,145,23,59,http://www.denverzinelibrary.org/...,,36,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,2,0,4,3,0,0,0,0,7,3
5727,209,7,12,http://www.ebubbles.com/...,,27,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,4,3,0,0,0,0,4,3
6302,188,4,608,http://gdtennis.co.uk/GDTennis/Wellington_files/online.hmrc.gov.uk.tax...,,73,9,0,1,5,0,0,0,0,0,0,0,0,0,0,0,14,2,0,52,7,0,0,0,0,4,5
6322,196,8,51,http://www.wasanonline.com/...,,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,4,3,0,0,0,0,6,3
1412,226,14,8,http://secure.square.logindqxz.usa.cc/...,,41,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,4,0,4,3,0,0,0,0,10,2
342,151,5,718,http://www.hibiki-an.com/...,,28,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,17,2,1,4,3,0,0,0,0,5,3
1297,-1,-1,-1,http://micro-unique.co.za/ff/5da6047a69cb262dde237f05ccb09778/...,,65,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,18,2,1,40,3,0,0,0,0,8,5
4747,64,8,111,http://www.ostlive.com/6d4db61c3e2f7e6a1240396110f79b11/verification.p...,,73,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,2,0,51,4,0,0,0,0,4,3
1883,-1,-1,-1,http://auth01.secure.server.chase.verification-id.2385475234.jasondweb...,,73,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,66,9,1,0,-1,-1,0,0,1,19,0
1550,213,15,241,http://www.boulderteahouse.com/...,,34,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,2,0,4,3,0,0,0,0,9,3
5454,17,7,59,http://gaspra-life.com/administrator/manifests/libraries/secure.itunes...,,73,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,15,1,1,51,4,0,0,0,0,5,3
5252,-1,-1,-1,http://findmyphone.eu/IDMSAWebAUTH/...,,38,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,17,3,0,0,0,0,5,2
377,96,24,13,http://mohammadrezazeidi.com/a/products/viewer.php?l=_jehfuq_vjoxk0qwh...,,73,5,0,2,5,1,1,0,0,0,0,0,0,0,0,0,21,1,0,22,1,0,1,0,0,9,3
3497,179,13,704,http://www.jinshanhuagong.com/...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,2,0,4,3,0,0,0,0,6,3
5724,124,8,108,http://www.muftela.com/alibaba...,,33,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,11,3,0,0,0,0,4,3
5580,184,44,515,http://www.devotea.com/...,,26,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,4,3,0,0,0,0,5,3
6126,-1,-1,-1,http://dim.unsyiah.ac.id/wp-content/test/index.php?cmd=login_submit&am...,,73,7,1,1,5,1,1,0,1,0,0,0,0,0,0,0,17,3,0,26,1,1,1,0,0,6,5
422,-1,-1,-1,http://www.cs.brown.edu/courses/csci0510/...,,44,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,3,0,21,3,0,0,0,0,3,3
